title,price,sid,linkwithprice,desc,categoryId,productid
Elco Thision S DUO 17.1,4674.0,9701,/preisvergleich/Relocate/535687611.html?categoryId=18406&pos=1&price=4674.0&productid=3086202&sid=9701&type=offer, ,18406,3086202
Viessmann 200 W 19 kW,2504.8,293331,/preisvergleich/Relocate/585081964.html?categoryId=18406&pos=4&price=2504.8&productid=1064527&sid=293331&type=offer, Viess­mann Paket Brenn­wert-Gasther­me Vi­to­dens 200-W 19 kW Spei­cher CVA 160 L B2HA063,18406,1064527
Buderus Logano plus GB202-62,4404.0,9701,/preisvergleich/Relocate/482726978.html?categoryId=18406&pos=3&price=4404.0&productid=2693617&sid=9701&type=offer, ,18406,2693617
Brötje EcoCondens BBS Pro EVO 15 C (15 kW),4500.0,12041,/preisvergleich/Relocate/479001602.html?categoryId=18406&pos=3&price=4500.0&productid=2611680&sid=12041&type=offer, ,18406,2611680
Junkers Cerapur Smart Modul,2555.0,289859,/preisvergleich/Relocate/481870705.html?categoryId=18406&pos=5&price=2555.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 23 Brenn­wert­ther­me, E / H ohne Re­ge­lung, ohne Zu­be­hör, ATEC Schacht 4 Meter 80/125 Jun­kers",18406,3128307
Junkers ZBR42 3A23,3105.0,289859,/preisvergleich/Relocate/481861759.html?categoryId=18406&pos=5&price=3105.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 31 Gas-Brenn­wert­ther­me 42 kW, Flg. P ohne Re­ge­lung, ohne Spei­cher, Jun­kers AZB10 Dach rot 80/125, ohne Mon­ta­ge­plat­te...",18406,1750863
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 21 Erdgas L/LL (16 kW),2014.0,289859,/preisvergleich/Relocate/481815363.html?categoryId=18406&pos=9&price=2014.0&productid=3712883&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL Jun­kers FR 120, ohne Spei­cher, ohne Ab­gas­pa­ket, ohne Mon­ta­ge­plat­te Jun­kers",18406,3712883
Junkers CerapurAcu ZWSB 22/28-3 E 23 Erdgas E/H,2860.0,289859,/preisvergleich/Relocate/481868531.html?categoryId=18406&pos=9&price=2860.0&productid=3094808&sid=289859&type=offer," Jun­kers Ce­ra­pu­rA­cu ZWSB 22/28-3 E 23 Brenn­wert-Zen­tral­heiz­ge­rät, E/H ohne Re­ge­lung, ohne Mon­ta­ge­plat­te, ATEC Schacht 8 Meter 80/125 Jun­kers",18406,3094808
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2390.0,289859,/preisvergleich/Relocate/481802174.html?categoryId=18406&pos=8&price=2390.0&productid=3711720&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H Mon­ta­ge­plat­te 993, ohne Re­ge­lung, ohne Spei­cher, ATEC Schacht 4 Meter 80/125 Jun­kers",18406,3711720
Junkers ZSBE 16 3 16 kW,2079.0,289859,/preisvergleich/Relocate/481822381.html?categoryId=18406&pos=11&price=2079.0&productid=1219746&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL ohne Re­ge­lung, ohne Spei­cher, ohne Mon­ta­ge­plat­te, ATEC Schacht 6 Meter 80/125 Jun­kers",18406,1219746
Elco Thision S DUO 17.1,5077.0,9701,/preisvergleich/Relocate/446844273.html?categoryId=18406&pos=2&price=5077.0&productid=3086202&sid=9701&type=offer, ,18406,3086202
Viessmann 200 W 19 kW,2515.0,289859,/preisvergleich/Relocate/481826990.html?categoryId=18406&pos=5&price=2515.0&productid=1064527&sid=289859&type=offer," Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 19 kW, VT100, HE Abgas Dach - rot, für un­ter­ge­stell­ten Spei­cher, Un­ter­putz Viess­mann",18406,1064527
Junkers Cerapur Smart Modul,2575.0,289859,/preisvergleich/Relocate/481869711.html?categoryId=18406&pos=6&price=2575.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 21 Brenn­wert­ther­me, L / LL ohne Re­ge­lung, ohne Zu­be­hör, ATEC Schacht 6 Meter 80/125 Jun­kers",18406,3128307
Junkers ZBR42 3A23,3110.0,289859,/preisvergleich/Relocate/481846849.html?categoryId=18406&pos=6&price=3110.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 21 Gas-Brenn­wert­ther­me 42 kW, L / LL Jun­kers FR 50, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 528-1 (Auf­putz), ohne Ab­gas­pa­ket ...",18406,1750863
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 21 Erdgas L/LL (16 kW),2029.0,289859,/preisvergleich/Relocate/481778845.html?categoryId=18406&pos=10&price=2029.0&productid=3712883&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL Jun­kers FR 50, Mon­ta­ge­plat­te 258, ohne Spei­cher, ohne Ab­gas­pa­ket Jun­kers",18406,3712883
Junkers CerapurAcu ZWSB 22/28-3 E 23 Erdgas E/H,2870.0,289859,/preisvergleich/Relocate/481869458.html?categoryId=18406&pos=10&price=2870.0&productid=3094808&sid=289859&type=offer," Jun­kers Ce­ra­pu­rA­cu ZWSB 22/28-3 E 23 Brenn­wert-Zen­tral­heiz­ge­rät, E/H Jun­kers FR 50, ohne Ab­gas­pa­ket, Mon­ta­ge­plat­te 1187 ver­ti­kal Jun­kers",18406,3094808
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2400.0,289859,/preisvergleich/Relocate/481806088.html?categoryId=18406&pos=9&price=2400.0&productid=3711720&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 223-1 (Un­ter­putz), ATEC Schacht 8...",18406,3711720
Junkers ZSBE 16 3 16 kW,2089.0,289859,/preisvergleich/Relocate/481814532.html?categoryId=18406&pos=12&price=2089.0&productid=1219746&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 23 Brenn­wert­ther­me 16 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Jun­kers AZB10 Dach rot 80/125, ohne Mon­ta­ge­plat­te Jun­kers",18406,1219746
Elco Duatron 24,3567.0,9701,/preisvergleich/Relocate/588362140.html?categoryId=18406&pos=1&price=3567.0&productid=2933359&sid=9701&type=offer, ,18406,2933359
Viessmann 200 W 19 kW,2515.0,289859,/preisvergleich/Relocate/481781313.html?categoryId=18406&pos=6&price=2515.0&productid=1064527&sid=289859&type=offer," Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 19 kW, VT100, HE Abgas Dach - schwarz, für un­ter­ge­stell­ten Spei­cher, Un­ter­putz Viess­mann",18406,1064527
Junkers Cerapur Smart Modul,2575.0,289859,/preisvergleich/Relocate/481871627.html?categoryId=18406&pos=7&price=2575.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 23 Brenn­wert­ther­me, E / H ohne Re­ge­lung, ohne Zu­be­hör, ATEC Schacht 6 Meter 80/125 Jun­kers",18406,3128307
Junkers ZBR42 3A23,3110.0,289859,/preisvergleich/Relocate/481848252.html?categoryId=18406&pos=7&price=3110.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 23 Gas-Brenn­wert­ther­me 42 kW, E / H Jun­kers FR 50, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 528-1 (Auf­putz), ohne Ab­gas­pa­ket...",18406,1750863
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 21 Erdgas L/LL (16 kW),2059.0,289859,/preisvergleich/Relocate/481826117.html?categoryId=18406&pos=11&price=2059.0&productid=3712883&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL Jun­kers FR 120, Mon­ta­ge­plat­te 258, ohne Spei­cher, ohne Ab­gas­pa­ket Jun­kers",18406,3712883
Junkers CerapurAcu ZWSB 22/28-3 E 23 Erdgas E/H,2885.0,289859,/preisvergleich/Relocate/481869564.html?categoryId=18406&pos=11&price=2885.0&productid=3094808&sid=289859&type=offer," Jun­kers Ce­ra­pu­rA­cu ZWSB 22/28-3 E 23 Brenn­wert-Zen­tral­heiz­ge­rät, E/H ohne Re­ge­lung, ohne Ab­gas­pa­ket, Mon­ta­ge­plat­te 992 & 1187 Jun­kers",18406,3094808
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2405.0,289859,/preisvergleich/Relocate/481802880.html?categoryId=18406&pos=10&price=2405.0&productid=3711720&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H Mon­ta­ge­plat­te 994, ohne Re­ge­lung, ohne Spei­cher, ATEC Schacht 6 Meter 80/125 Jun­kers",18406,3711720
Junkers ZSBE 16 3 16 kW,2089.0,289859,/preisvergleich/Relocate/481828117.html?categoryId=18406&pos=13&price=2089.0&productid=1219746&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL ohne Re­ge­lung, ohne Spei­cher, Jun­kers AZB09 Dach schwarz 80/125, ohne Mon­ta­ge­plat­te ...",18406,1219746
Elco Duatron 24,3567.0,9701,/preisvergleich/Relocate/438736738.html?categoryId=18406&pos=2&price=3567.0&productid=2933359&sid=9701&type=offer, ,18406,2933359
"Buderus Logaplus-Paket W10 (GB162-25 + SU160W, 2 Heizkreise)",5484.0,9701,/preisvergleich/Relocate/510298948.html?categoryId=18406&pos=1&price=5484.0&productid=4280961&sid=9701&type=offer, ,18406,4280961
Elco Thision S 13.1,3272.0,9701,/preisvergleich/Relocate/440213566.html?categoryId=18406&pos=1&price=3272.0&productid=1282286&sid=9701&type=offer, ,18406,1282286
Viessmann 200 W 19 kW,2520.58,293331,/preisvergleich/Relocate/585082346.html?categoryId=18406&pos=7&price=2520.58&productid=1064527&sid=293331&type=offer, Viess­mann Paket Brenn­wert Gas­hei­zung Vi­to­dens 200-W 19 kW Spei­cher CVA 200 L B2HA065,18406,1064527
Junkers Cerapur Smart Modul,2585.0,289859,/preisvergleich/Relocate/481873084.html?categoryId=18406&pos=8&price=2585.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 23 Brenn­wert­ther­me, E / H ohne Re­ge­lung, Jun­kers AZB09 Dach schwarz 80/125, ohne Zu­be­hör Jun­kers",18406,3128307
Junkers ZBR42 3A23,3115.0,289859,/preisvergleich/Relocate/481865451.html?categoryId=18406&pos=8&price=3115.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 31 Gas-Brenn­wert­ther­me 42 kW, Flg. P ohne Re­ge­lung, ohne Spei­cher, ohne Mon­ta­ge­plat­te, ATEC Schacht 8 Meter 80/125 Jun­kers",18406,1750863
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 21 Erdgas L/LL (16 kW),2059.0,289859,/preisvergleich/Relocate/481824356.html?categoryId=18406&pos=12&price=2059.0&productid=3712883&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL ohne Re­ge­lung, ohne Spei­cher, ohne Mon­ta­ge­plat­te, ATEC Schacht 4 Meter 80/125 Jun­kers",18406,3712883
Junkers CerapurAcu ZWSB 22/28-3 E 23 Erdgas E/H,2890.0,289859,/preisvergleich/Relocate/481868539.html?categoryId=18406&pos=12&price=2890.0&productid=3094808&sid=289859&type=offer," Jun­kers Ce­ra­pu­rA­cu ZWSB 22/28-3 E 23 Brenn­wert-Zen­tral­heiz­ge­rät, E/H ohne Re­ge­lung, ohne Ab­gas­pa­ket, Mon­ta­ge­plat­te 991 & 1187 Jun­kers",18406,3094808
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2420.0,289859,/preisvergleich/Relocate/481778688.html?categoryId=18406&pos=11&price=2420.0&productid=3711720&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 223-1 (Un­ter­putz), ATEC Schacht 10 ...",18406,3711720
Junkers ZSBE 16 3 16 kW,2089.0,289859,/preisvergleich/Relocate/481814458.html?categoryId=18406&pos=14&price=2089.0&productid=1219746&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 23 Brenn­wert­ther­me 16 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Jun­kers AZB09 Dach schwarz 80/125, ohne Mon­ta­ge­plat­te...",18406,1219746
Vaillant ecoVIT exclusiv VKK 656/4 (65 kW),4660.0,9701,/preisvergleich/Relocate/443951655.html?categoryId=18406&pos=1&price=4660.0&productid=2499000&sid=9701&type=offer, ,18406,2499000
"Buderus Logaplus-Paket W10 (GB162-25 + SU160W, 2 Heizkreise)",5484.0,9701,/preisvergleich/Relocate/504968623.html?categoryId=18406&pos=2&price=5484.0&productid=4280961&sid=9701&type=offer, ,18406,4280961
Elco Thision S 13.1,3443.0,9701,/preisvergleich/Relocate/467548024.html?categoryId=18406&pos=2&price=3443.0&productid=1282286&sid=9701&type=offer, ,18406,1282286
Viessmann 200 W 19 kW,2530.0,289859,/preisvergleich/Relocate/481826092.html?categoryId=18406&pos=8&price=2530.0&productid=1064527&sid=289859&type=offer," Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 19 kW, VT200, HE Abgas Dach - schwarz, für ne­ben­ge­stell­ten Spei­cher, ohne Viess­mann",18406,1064527
Junkers Cerapur Smart Modul,2585.0,289859,/preisvergleich/Relocate/481869642.html?categoryId=18406&pos=9&price=2585.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 21 Brenn­wert­ther­me, L / LL ohne Re­ge­lung, Jun­kers AZB09 Dach schwarz 80/125, ohne Zu­be­hör Jun­kers",18406,3128307
Junkers ZBR42 3A23,3115.0,289859,/preisvergleich/Relocate/481848999.html?categoryId=18406&pos=9&price=3115.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 21 Gas-Brenn­wert­ther­me 42 kW, L / LL ohne Re­ge­lung, ohne Spei­cher, ohne Mon­ta­ge­plat­te, ATEC Schacht 10 Meter 80/125...",18406,1750863
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 21 Erdgas L/LL (16 kW),2079.0,289859,/preisvergleich/Relocate/481822381.html?categoryId=18406&pos=13&price=2079.0&productid=3712883&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL ohne Re­ge­lung, ohne Spei­cher, ohne Mon­ta­ge­plat­te, ATEC Schacht 6 Meter 80/125 Jun­kers",18406,3712883
Junkers CerapurAcu ZWSB 22/28-3 E 23 Erdgas E/H,2900.0,289859,/preisvergleich/Relocate/481867561.html?categoryId=18406&pos=13&price=2900.0&productid=3094808&sid=289859&type=offer," Jun­kers Ce­ra­pu­rA­cu ZWSB 22/28-3 E 23 Brenn­wert-Zen­tral­heiz­ge­rät, E/H Jun­kers FR 120, ohne Ab­gas­pa­ket, Mon­ta­ge­plat­te 1187 ver­ti­kal Jun­kers",18406,3094808
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2425.0,289859,/preisvergleich/Relocate/481805595.html?categoryId=18406&pos=12&price=2425.0&productid=3711720&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 528-1 (Auf­putz), ATEC Schacht 10...",18406,3711720
Junkers ZSBE 16 3 16 kW,2089.0,289859,/preisvergleich/Relocate/481811487.html?categoryId=18406&pos=15&price=2089.0&productid=1219746&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL ohne Re­ge­lung, ohne Spei­cher, Jun­kers AZB10 Dach rot 80/125, ohne Mon­ta­ge­plat­te...",18406,1219746
Vaillant ecoVIT exclusiv VKK 656/4 (65 kW),4661.0,223861,/preisvergleich/Relocate/327316102.html?categoryId=18406&pos=2&price=4661.0&productid=2499000&sid=223861&type=offer, Vail­lant ecoVIT ex­clu­siv Paket 2.30/2 Gas-Brenn­wert­kes­sel VKK 656/4 LL Re­ge­lung,18406,2499000
Elco Thision S 13.1,4448.0,9701,/preisvergleich/Relocate/408535664.html?categoryId=18406&pos=3&price=4448.0&productid=1282286&sid=9701&type=offer, ,18406,1282286
Viessmann 200 W 19 kW,2530.0,289859,/preisvergleich/Relocate/481813915.html?categoryId=18406&pos=9&price=2530.0&productid=1064527&sid=289859&type=offer," Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 19 kW, VT200, HE Abgas Dach - rot, für ne­ben­ge­stell­ten Spei­cher, ohne Viess­mann",18406,1064527
Junkers Cerapur Smart Modul,2585.0,289859,/preisvergleich/Relocate/481868660.html?categoryId=18406&pos=10&price=2585.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 21 Brenn­wert­ther­me, L / LL ohne Re­ge­lung, Jun­kers AZB10 Dach rot 80/125, ohne Zu­be­hör Jun­kers",18406,3128307
Junkers ZBR42 3A23,3120.0,289859,/preisvergleich/Relocate/481865640.html?categoryId=18406&pos=10&price=3120.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 31 Gas-Brenn­wert­ther­me 42 kW, Flg. P Mon­ta­ge­plat­te 258, ohne Re­ge­lung, ohne Spei­cher, ATEC Schacht 4 Meter 80/125 Jun­kers",18406,1750863
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 21 Erdgas L/LL (16 kW),2089.0,289859,/preisvergleich/Relocate/481828117.html?categoryId=18406&pos=14&price=2089.0&productid=3712883&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL ohne Re­ge­lung, ohne Spei­cher, Jun­kers AZB09 Dach schwarz 80/125, ohne Mon­ta­ge­plat­te ...",18406,3712883
Junkers CerapurAcu ZWSB 22/28-3 E 23 Erdgas E/H,2910.0,289859,/preisvergleich/Relocate/481869227.html?categoryId=18406&pos=14&price=2910.0&productid=3094808&sid=289859&type=offer," Jun­kers Ce­ra­pu­rA­cu ZWSB 22/28-3 E 23 Brenn­wert-Zen­tral­heiz­ge­rät, E/H Jun­kers FR 50, ohne Ab­gas­pa­ket, Mon­ta­ge­plat­te 1188 ho­ri­zon­tal Jun­kers",18406,3094808
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2430.0,289859,/preisvergleich/Relocate/481793840.html?categoryId=18406&pos=13&price=2430.0&productid=3711720&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H ohne Re­ge­lung, Jun­kers ST 120-5 Z, ohne Ab­gas­pa­ket, ohne Mon­ta­ge­plat­te Jun­kers",18406,3711720
Buderus Logaplus-Paket K60S GB 212-30,3790.0,9701,/preisvergleich/Relocate/442991979.html?categoryId=18406&pos=1&price=3790.0&productid=4280881&sid=9701&type=offer, ,18406,4280881
Vaillant ecoVIT exclusiv VKK 656/4 (65 kW),4661.0,223861,/preisvergleich/Relocate/327316173.html?categoryId=18406&pos=3&price=4661.0&productid=2499000&sid=223861&type=offer, Vail­lant ecoVIT ex­clu­siv Paket 2.29/2 Gas-Brenn­wert­kes­sel VKK 656/4 E Re­ge­lung,18406,2499000
Viessmann 200 W 19 kW,2555.0,289859,/preisvergleich/Relocate/481820939.html?categoryId=18406&pos=10&price=2555.0&productid=1064527&sid=289859&type=offer," Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 19 kW, VT200, HE Abgas Dach - schwarz, für un­ter­ge­stell­ten Spei­cher, ohne Viess­mann",18406,1064527
Junkers Cerapur Smart Modul,2585.0,289859,/preisvergleich/Relocate/481872239.html?categoryId=18406&pos=11&price=2585.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 23 Brenn­wert­ther­me, E / H ohne Re­ge­lung, ATEC Schacht 4 Meter 80/125, An­schluss nach hinten Jun­kers",18406,3128307
Junkers ZBR42 3A23,3120.0,289859,/preisvergleich/Relocate/481846669.html?categoryId=18406&pos=11&price=3120.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 21 Gas-Brenn­wert­ther­me 42 kW, L / LL Mon­ta­ge­plat­te 258, ohne Re­ge­lung, ohne Spei­cher, ATEC Schacht 6 Meter 80/125 Jun­kers",18406,1750863
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 21 Erdgas L/LL (16 kW),2089.0,289859,/preisvergleich/Relocate/481811487.html?categoryId=18406&pos=15&price=2089.0&productid=3712883&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 21 Brenn­wert­ther­me 16 kW, L/LL ohne Re­ge­lung, ohne Spei­cher, Jun­kers AZB10 Dach rot 80/125, ohne Mon­ta­ge­plat­te...",18406,3712883
Junkers CerapurAcu ZWSB 22/28-3 E 23 Erdgas E/H,2935.0,289859,/preisvergleich/Relocate/481868609.html?categoryId=18406&pos=15&price=2935.0&productid=3094808&sid=289859&type=offer," Jun­kers Ce­ra­pu­rA­cu ZWSB 22/28-3 E 23 Brenn­wert-Zen­tral­heiz­ge­rät, E/H Jun­kers FW 120, ohne Ab­gas­pa­ket, ohne Mon­ta­ge­plat­te Jun­kers",18406,3094808
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2430.0,289859,/preisvergleich/Relocate/481778481.html?categoryId=18406&pos=14&price=2430.0&productid=3711720&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H Mon­ta­ge­plat­te 993, ohne Re­ge­lung, ohne Spei­cher, ATEC Schacht 8 Meter 80/125 Jun­kers",18406,3711720
Buderus Logaplus-Paket K60S GB 212-30,3790.0,9701,/preisvergleich/Relocate/442992086.html?categoryId=18406&pos=2&price=3790.0&productid=4280881&sid=9701&type=offer, ,18406,4280881
Brötje EcoTherm Plus WGB 15 E,3170.0,9701,/preisvergleich/Relocate/509554068.html?categoryId=18406&pos=1&price=3170.0&productid=1064608&sid=9701&type=offer, ,18406,1064608
Vaillant ecoVIT exclusiv VKK 656/4 (65 kW),5217.0,9701,/preisvergleich/Relocate/435749395.html?categoryId=18406&pos=4&price=5217.0&productid=2499000&sid=9701&type=offer, ,18406,2499000
Viessmann 200 W 19 kW,2555.0,289859,/preisvergleich/Relocate/481820322.html?categoryId=18406&pos=11&price=2555.0&productid=1064527&sid=289859&type=offer," Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 19 kW, VT200, HE Abgas Dach - rot, für un­ter­ge­stell­ten Spei­cher, ohne Viess­mann",18406,1064527
Junkers Cerapur Smart Modul,2585.0,289859,/preisvergleich/Relocate/481870504.html?categoryId=18406&pos=12&price=2585.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 23 Brenn­wert­ther­me, E / H ohne Re­ge­lung, Jun­kers AZB10 Dach rot 80/125, ohne Zu­be­hör Jun­kers",18406,3128307
Junkers ZBR42 3A23,3125.0,289859,/preisvergleich/Relocate/481862033.html?categoryId=18406&pos=12&price=3125.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 31 Gas-Brenn­wert­ther­me 42 kW, Flg. P Jun­kers FR 50, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 223-1 (Un­ter­putz), oh­ne...",18406,1750863
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2450.0,289859,/preisvergleich/Relocate/481806412.html?categoryId=18406&pos=15&price=2450.0&productid=3711720&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H Jun­kers FW 200, Mon­ta­ge­plat­te 258, ohne Spei­cher, ohne Ab­gas­pa­ket Jun­kers",18406,3711720
Buderus Logaplus-Paket K60S GB 212-30,4262.45,12041,/preisvergleich/Relocate/421134459.html?categoryId=18406&pos=3&price=4262.45&productid=4280881&sid=12041&type=offer, ,18406,4280881
Brötje EcoTherm Plus WGB 15 E,3170.0,9701,/preisvergleich/Relocate/566651365.html?categoryId=18406&pos=2&price=3170.0&productid=1064608&sid=9701&type=offer, ,18406,1064608
Viessmann 200 W 19 kW,2560.0,289859,/preisvergleich/Relocate/481803085.html?categoryId=18406&pos=12&price=2560.0&productid=1064527&sid=289859&type=offer," Viess­mann Vi­to­dens 200-W Gas-Brenn­wert­ther­me, 19 kW, VT200, HE Abgas Dach - schwarz, ohne, Auf­putz Viess­mann",18406,1064527
Junkers Cerapur Smart Modul,2585.0,289859,/preisvergleich/Relocate/481873654.html?categoryId=18406&pos=13&price=2585.0&productid=3128307&sid=289859&type=offer," Jun­kers Ce­ra­pur­Mo­dul Smart ZBS 22-75 S-3 MA 21 Brenn­wert­ther­me, L / LL ohne Re­ge­lung, ATEC Schacht 4 Meter 80/125, An­schluss nach hinten Jun­kers",18406,3128307
Junkers ZBR42 3A23,3130.0,289859,/preisvergleich/Relocate/481860927.html?categoryId=18406&pos=13&price=3130.0&productid=1750863&sid=289859&type=offer," Jun­kers Ce­ra­pur­Com­fort ZBR 42-3 A 31 Gas-Brenn­wert­ther­me 42 kW, Flg. P Jun­kers FR 50, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 528-1 (Auf­putz), ohne Ab­gas­pa­ket ...",18406,1750863
Vaillant VC146 4 7 ecoTEC,2289.0,289859,/preisvergleich/Relocate/475957304.html?categoryId=18406&pos=1&price=2289.0&productid=2286143&sid=289859&type=offer," Vail­lant ecoTEC ex­clu­siv VC 276/4-7 Brenn­wert­ther­me ca­lor­MA­TIC 350, ohne Ab­gas­pa­ket, ohne Vail­lant",18406,2286143
"Vaillant ecoCompact VSC 146/4-5 200 (14,7 kW)",2855.0,9701,/preisvergleich/Relocate/471460899.html?categoryId=18406&pos=1&price=2855.0&productid=4398673&sid=9701&type=offer, ,18406,4398673
